775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 61 751 leben 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 62 165 gegeben 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 63 3511 liebte 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 64 18023 heiligte 18
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 65 8409 liebten 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 66 3516 verehrten 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 67 16867 verherrlichte 18
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 68 1137 ließ 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 69 171 schönen 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 70 6239 beruf 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 71 3077 erfüllen 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 72 182 freundin 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 73 1656 händen 52
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 74 1079 welch 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 75 1676 herrliche 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 76 7325 früchte 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 77 575 tragen 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 78 5140 reihe 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 79 6629 unendlichkeit 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 80 2049 reichen 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 81 473 freue 5
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 82 25283 schmerzliches 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 83 40 wiedersehen 33
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 84 936 teure 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 85 936 teure 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 86 926 richter 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 87 1807 trennung 7
775 /home/ulrike/Git/jp-topics/data/letters-context/ub0121.txt 88 3196 nähe 7
